tamanho;bubble;insertion;heap;merge;quick;radix
463,106953,107415,10836
464,107416,107879,10848
465,107880,108344,10806
466,108345,108810,10920
467,108811,109277,10896
468,109278,109745,10938
469,109746,110214,10968
470,110215,110684,11046
471,110685,111155,10980
472,111156,111627,11016
473,111628,112100,11052
474,112101,112574,11136
475,112575,113049,11124
476,113050,113525,11142
477,113526,114002,11166
478,114003,114480,11292
479,114481,114959,11268
480,114960,115439,11214
481,115440,115920,11232
482,115921,116402,11316
483,116403,116885,11316
484,116886,117369,11370
485,117370,117854,11376
486,117855,118340,11460
487,118341,118827,11418
488,118828,119315,11460
489,119316,119804,11454
490,119805,120294,11520
491,120295,120785,11580
492,120786,121277,11574
493,121278,121770,11592
494,121771,122264,11706
495,122265,122759,11652
496,122760,123255,11694
497,123256,123752,11694
498,123753,124250,11730
499,124251,124749,11772
500,124750,125249,11778
501,125250,125750,11844
502,125751,126252,11904
503,126253,126755,11850
504,126756,127259,11880
505,127260,127764,11916
506,127765,128270,12012
507,128271,128777,11964
508,128778,129285,11976
509,129286,129794,12018
510,129795,130304,12162
511,130305,130815,12102
512,130816,131327,12084
513,131328,131840,12114
514,131841,132354,12210
515,132355,132869,12222
516,132870,133385,12198
517,133386,133902,12300
518,133903,134420,12384
519,134421,134939,12306
520,134940,135459,12282
521,135460,135980,12336
522,135981,136502,12432
523,136503,137025,12468
524,137026,137549,12432
525,137550,138074,12498
526,138075,138600,12552
527,138601,139127,12576
528,139128,139655,12516
529,139656,140184,12570
530,140185,140714,12672
531,140715,141245,12684
532,141246,141777,12672
533,141778,142310,12732
534,142311,142844,12774
535,142845,143379,12738
536,143380,143915,12816
537,143916,144452,12804
538,144453,144990,12852
539,144991,145529,12900
540,145530,146069,12918
541,146070,146610,13002
542,146611,147152,13056
543,147153,147695,13032
544,147696,148239,13008
545,148240,148784,13050
546,148785,149330,13110
547,149331,149877,13158
548,149878,150425,13122
549,150426,150974,13224
550,150975,151524,13242
551,151525,152075,13212
552,152076,152627,13218
553,152628,153180,13248
554,153181,153734,13314
555,153735,154289,13344
556,154290,154845,13368
557,154846,155402,13434
558,155403,155960,13506
559,155961,156519,13530
560,156520,157079,13530
561,157080,157640,13530
562,157641,158202,13614
563,158203,158765,13614
564,158766,159329,13596
565,159330,159894,13710
566,159895,160460,13758
567,160461,161027,13722
568,161028,161595,13728
569,161596,162164,13746
570,162165,162734,13806
571,162735,163305,13770
572,163306,163877,13854
573,163878,164450,13926
574,164451,165024,13932
575,165025,165599,13896
576,165600,166175,13878
577,166176,166752,13932
578,166753,167330,14016
579,167331,167909,14046
580,167910,168489,14040
581,168490,169070,14142
582,169071,169652,14142
583,169653,170235,14154
584,170236,170819,14130
585,170820,171404,14190
586,171405,171990,14268
587,171991,172577,14292
588,172578,173165,14304
589,173166,173754,14388
590,173755,174344,14424
591,174345,174935,14382
592,174936,175527,14406
593,175528,176120,14466
594,176121,176714,14508
595,176715,177309,14466
596,177310,177905,14496
597,177906,178502,14580
598,178503,179100,14580
599,179101,179699,14616
600,179700,180299,14616
601,180300,180900,14622
602,180901,181502,14712
603,181503,182105,14736
604,182106,182709,14736
605,182710,183314,14814
606,183315,183920,14820
607,183921,184527,14850
608,184528,185135,14880
609,185136,185744,14910
610,185745,186354,14934
611,186355,186965,14958
612,186966,187577,14940
613,187578,188190,15084
614,188191,188804,15024
615,188805,189419,15078
616,189420,190035,15048
617,190036,190652,15114
618,190653,191270,15162
619,191271,191889,15234
620,191890,192509,15198
621,192510,193130,15300
622,193131,193752,15330
623,193753,194375,15336
624,194376,194999,15306
625,195000,195624,15324
626,195625,196250,15378
627,196251,196877,15474
628,196878,197505,15426
629,197506,198134,15474
630,198135,198764,15504
631,198765,199395,15516
632,199396,200027,15534
633,200028,200660,15612
634,200661,201294,15576
635,201295,201929,15654
636,201930,202565,15666
637,202566,203202,15750
638,203203,203840,15792
639,203841,204479,15792
640,204480,205119,15774
641,205120,205760,15858
642,205761,206402,15810
643,206403,207045,15894
644,207046,207689,15870
645,207690,208334,15972
646,208335,208980,15960
647,208981,209627,15978
648,209628,210275,16026
649,210276,210924,16080
650,210925,211574,15990
651,211575,212225,16116
652,212226,212877,16176
653,212878,213530,16236
654,213531,214184,16260
655,214185,214839,16254
656,214840,215495,16218
657,215496,216152,16284
658,216153,216810,16272
659,216811,217469,16332
660,217470,218129,16344
661,218130,218790,16518
662,218791,219452,16422
663,219453,220115,16446
664,220116,220779,16470
665,220780,221444,16596
666,221445,222110,16518
667,222111,222777,16590
668,222778,223445,16614
669,223446,224114,16746
670,224115,224784,16692
671,224785,225455,16680
672,225456,226127,16710
673,226128,226800,16776
674,226801,227474,16758
675,227475,228149,16818
676,228150,228825,16806
677,228826,229502,16902
678,229503,230180,16854
679,230181,230859,16932
680,230860,231539,16920
681,231540,232220,16992
682,232221,232902,16944
683,232903,233585,17046
684,233586,234269,17094
685,234270,234954,17196
686,234955,235640,17184
687,235641,236327,17208
688,236328,237015,17220
689,237016,237704,17274
690,237705,238394,17244
691,238395,239085,17268
692,239086,239777,17280
693,239778,240470,17448
694,240471,241164,17352
695,241165,241859,17418
696,241860,242555,17412
697,242556,243252,17472
698,243253,243950,17466
699,243951,244649,17508
700,244650,245349,17544
701,245350,246050,17694
702,246051,246752,17622
703,246753,247455,17652
704,247456,248159,17658
705,248160,248864,17730
706,248865,249570,17682
707,249571,250277,17748
708,250278,250985,17796
709,250986,251694,17868
710,251695,252404,17850
711,252405,253115,17850
712,253116,253827,17868
713,253828,254540,17964
714,254541,255254,17910
715,255255,255969,17964
716,255970,256685,18000
717,256686,257402,18132
718,257403,258120,18120
719,258121,258839,18126
720,258840,259559,18078
721,259560,260280,18168
722,260281,261002,18156
723,261003,261725,18204
724,261726,262449,18168
725,262450,263174,18324
726,263175,263900,18276
727,263901,264627,18306
728,264628,265355,18282
729,265356,266084,18408
730,266085,266814,18378
731,266815,267545,18426
