tamanho;bubble;insertion;heap;merge;quick;radix
268,35778,18609,6159
269,36046,18429,6195
270,36315,18325,6249
271,36585,18930,6273
272,36856,18234,6219
273,37128,19021,6327
274,37401,17499,6366
275,37675,19074,6345
276,37950,19192,6399
277,38226,20588,6423
278,38503,19516,6486
279,38781,19637,6471
280,39060,20210,6501
281,39340,19062,6609
282,39621,21255,6516
283,39903,20272,6567
284,40186,21719,6549
285,40470,21023,6675
286,40755,20025,6633
287,41041,19531,6723
288,41328,21231,6720
289,41616,21279,6792
290,41905,21119,6780
291,42195,21074,6783
292,42486,21590,6855
293,42778,21074,6873
294,43071,23100,6912
295,43365,21253,6990
296,43660,23062,6918
297,43956,21083,6990
298,44253,22052,6948
299,44551,21886,7074
300,44850,22772,7116
301,45150,24347,7059
302,45451,21986,7134
303,45753,23581,7134
304,46056,23536,7224
305,46360,25174,7182
306,46665,24208,7215
307,46971,23486,7290
308,47278,23305,7281
309,47586,22817,7317
310,47895,22934,7299
311,48205,24558,7365
312,48516,23889,7461
313,48828,23560,7434
314,49141,25226,7473
315,49455,25565,7485
316,49770,26394,7524
317,50086,25048,7563
318,50403,25796,7581
319,50721,24190,7626
320,51040,25469,7659
321,51360,25852,7638
322,51681,24717,7710
323,52003,27695,7710
324,52326,24772,7740
325,52650,25301,7764
326,52975,24611,7884
327,53301,27212,7920
328,53628,27147,7863
329,53956,27012,7971
330,54285,28813,7893
331,54615,28525,7950
332,54946,27125,8013
333,55278,28785,8028
334,55611,27042,8058
335,55945,29483,8097
336,56280,29692,8022
337,56616,27382,8190
338,56953,27888,8193
339,57291,28066,8145
340,57630,30792,8241
341,57970,31136,8220
342,58311,28606,8310
343,58653,28882,8346
344,58996,30934,8265
345,59340,27980,8289
346,59685,31328,8379
347,60031,29538,8475
348,60378,29437,8391
349,60726,29888,8481
350,61075,31295,8502
351,61425,29559,8625
352,61776,31025,8562
353,62128,30877,8601
354,62481,32211,8616
355,62835,31562,8640
356,63190,29341,8631
357,63546,30636,8754
358,63903,31458,8784
359,64261,33244,8763
360,64620,32072,8856
361,64980,33308,8835
362,65341,32509,8859
363,65703,32574,8850
364,66066,35087,8841
365,66430,35029,8922
366,66795,32013,8934
367,67161,34068,8976
368,67528,33856,9015
369,67896,35322,9024
370,68265,33930,9114
371,68635,34175,9123
372,69006,35559,9093
373,69378,32903,9210
374,69751,33804,9204
375,70125,34550,9171
376,70500,33861,9300
377,70876,35234,9345
378,71253,35059,9303
379,71631,35442,9369
380,72010,36922,9339
381,72390,37101,9381
382,72771,36032,9399
383,73153,37464,9333
384,73536,36187,9516
385,73920,36972,9552
386,74305,40002,9540
387,74691,36517,9543
388,75078,34748,9684
389,75466,36877,9657
390,75855,37904,9717
391,76245,38884,9699
392,76636,37482,9726
393,77028,39029,9825
394,77421,39295,9783
395,77815,38813,9738
396,78210,38660,9894
397,78606,41013,9831
398,79003,39279,9963
399,79401,38206,9963
400,79800,38824,9960
401,80200,38386,9945
402,80601,41572,9966
403,81003,40423,10032
404,81406,41083,10089
405,81810,41901,10020
406,82215,40031,10176
407,82621,40992,10107
