tamanho;bubble;insertion;heap;merge;radix
180,32579,16469,3727,4622,2674
181,32941,16651,3782,4651,2858
182,33305,16834,3796,4681,2872
183,33671,17018,3875,4711,2886
184,34039,17203,3865,4742,2900
185,34409,17389,3884,4771,2914
186,34781,17576,3892,4801,2928
187,35155,17764,3947,4831,2942
188,35531,17953,3955,4862,2956
189,35909,18143,3992,4892,2970
190,36289,18334,3988,4923,2814
191,36671,18526,4043,4954,2918
192,37055,18719,4051,4986,2932
193,37441,18913,4058,5013,2946
194,37829,19108,4066,5041,2960
195,38219,19304,4127,5069,2974
196,38611,19501,4141,5098,2988
197,39005,19699,4190,5126,3002
198,39401,19898,4174,5155,3016
199,39799,20098,4235,5184,3030
200,40199,20299,4219,5214,2864
201,40601,20501,4274,5242,3259
202,41005,20704,4282,5271,3273
203,41411,20908,4337,5300,3287
204,41819,21113,4357,5330,3301
205,42229,21319,4382,5359,3315
206,42641,21526,4402,5389,3329
207,43055,21734,4463,5419,3343
208,43471,21943,4459,5450,3357
209,43889,22153,4496,5478,3371
210,44309,22364,4516,5507,3195
211,44731,22576,4553,5536,3409
212,45155,22789,4543,5566,3423
213,45581,23003,4556,5595,3437
214,46009,23218,4618,5625,3451
215,46439,23434,4667,5655,3465
216,46871,23651,4633,5686,3479
217,47305,23869,4694,5715,3493
218,47741,24088,4684,5745,3507
219,48179,24308,4781,5775,3521
220,48619,24529,4783,5806,3335
221,49061,24751,4796,5836,3559
222,49505,24974,4810,5867,3573
223,49951,25198,4865,5898,3587
224,50399,25423,4897,5930,3601
225,50849,25649,4904,5958,3615
226,51301,25876,4924,5987,3629
227,51755,26104,4937,6016,3643
228,52211,26333,4975,6046,3657
229,52669,26563,5030,6075,3671
230,53129,26794,5044,6105,3475
231,53591,27026,5075,6135,3709
232,54055,27259,5107,6166,3723
233,54521,27493,5120,6195,3737
234,54989,27728,5128,6225,3751
235,55459,27964,5165,6255,3765
236,55931,28201,5191,6286,3779
237,56405,28439,5168,6316,3793
238,56881,28678,5194,6347,3807
239,57359,28918,5315,6378,3821
240,57839,29159,5275,6410,3615
241,58321,29401,5300,6439,3859
242,58805,29644,5296,6469,3873
243,59291,29888,5351,6499,3887
244,59779,30133,5371,6530,3901
245,60269,30379,5384,6560,3915
246,60761,30626,5410,6591,3929
247,61255,30874,5465,6622,3943
248,61751,31123,5467,6654,3957
249,62249,31373,5534,6684,3971
250,62749,31624,5524,6715,3755
251,63251,31876,5573,6746,4009
252,63755,32129,5581,6778,4023
253,64261,32383,5618,6809,4037
254,64769,32638,5638,6841,4051
255,65279,32894,5705,6873,4065
256,65791,33151,5695,6906,4079
257,66305,33409,5696,6934,4093
258,66821,33668,5722,6963,4107
259,67339,33928,5783,6992,4121
260,67859,34189,5803,7022,3895
261,68381,34451,5816,7051,4159
262,68905,34714,5848,7081,4173
263,69431,34978,5885,7111,4187
264,69959,35243,5911,7142,4201
265,70489,35509,5930,7171,4215
266,71021,35776,5956,7201,4229
267,71555,36044,6005,7231,4243
268,72091,36313,6013,7262,4257
269,72629,36583,6020,7292,4271
270,73169,36854,6070,7323,4035
271,73711,37126,6149,7354,4309
272,74255,37399,6151,7386,4323
273,74801,37673,6128,7415,4337
274,75349,37948,6172,7445,4351
275,75899,38224,6203,7475,4365
276,76451,38501,6223,7506,4379
277,77005,38779,6254,7536,4393
278,77561,39058,6304,7567,4407
279,78119,39338,6365,7598,4421
280,78679,39619,6313,7630,4175
281,79241,39901,6368,7660,4459
282,79805,40184,6400,7691,4473
283,80371,40468,6437,7722,4487
284,80939,40753,6469,7754,4501
285,81509,41039,6452,7785,4515
286,82081,41326,6532,7817,4529
287,82655,41614,6539,7849,4543
288,83231,41903,6559,7882,4557
289,83809,42193,6560,7911,4571
290,84389,42484,6586,7941,4315
291,84971,42776,6635,7971,4419
292,85555,43069,6727,8002,4433
293,86141,43363,6656,8032,4447
294,86729,43658,6736,8063,4461
295,87319,43954,6773,8094,4475
296,87911,44251,6769,8126,4489
297,88505,44549,6764,8156,4503
298,89101,44848,6838,8187,4517
299,89699,45148,6827,8218,4531
300,90299,45449,6883,8250,4265
301,90901,45751,6896,8281,4860
302,91505,46054,6946,8313,4874
303,92111,46358,7013,8345,4888
304,92719,46663,7021,8378,4902
305,93329,46969,7010,8408,4916
306,93941,47276,7078,8439,4930
307,94555,47584,7091,8470,4944
308,95171,47893,7093,8502,4958
309,95789,48203,7106,8533,4972
310,96409,48514,7204,8565,4696
311,97031,48826,7187,8597,5010
312,97655,49139,7219,8630,5024
313,98281,49453,7238,8661,5038
314,98909,49768,7306,8693,5052
315,99539,50084,7313,8725,5066
316,100171,50401,7321,8758,5080
317,100805,50719,7340,8790,5094
318,101441,51038,7408,8823,5108
319,102079,51358,7385,8856,5122
320,102719,51679,7453,8890,4836
321,103361,52001,7448,8919,5160
322,104005,52324,7486,8949,5174
323,104651,52648,7493,8979,5188
324,105299,52973,7543,9010,5202
325,105949,53299,7580,9040,5216
326,106601,53626,7654,9071,5230
327,107255,53954,7631,9102,5244
328,107911,54283,7675,9134,5258
329,108569,54613,7670,9164,5272
330,109229,54944,7714,9195,4976
331,109891,55276,7727,9226,5310
332,110555,55609,7771,9258,5324
333,111221,55943,7784,9289,5338
334,111889,56278,7852,9321,5352
335,112559,56614,7859,9353,5366
336,113231,56951,7885,9386,5380
337,113905,57289,7862,9416,5394
338,114581,57628,7936,9447,5408
339,115259,57968,7925,9478,5422
340,115939,58309,7933,9510,5116
341,116621,58651,7982,9541,5460
342,117305,58994,8032,9573,5474
343,117991,59338,8039,9605,5488
344,118679,59683,8095,9638,5502
345,119369,60029,8144,9669,5516
346,120061,60376,8170,9701,5530
347,120755,60724,8183,9733,5544
348,121451,61073,8197,9766,5558
349,122149,61423,8252,9798,5572
350,122849,61774,8308,9831,5256
351,123551,62126,8303,9864,5610
352,124255,62479,8335,9898,5624
353,124961,62833,8318,9928,5638
354,125669,63188,8410,9959,5652
355,126379,63544,8375,9990,5666
356,127091,63901,8431,10022,5680
357,127805,64259,8444,10053,5694
358,128521,64618,8494,10085,5708
359,129239,64978,8477,10117,5722
360,129959,65339,8551,10150,5396
361,130681,65701,8546,10181,5760
362,131405,66064,8602,10213,5774
363,132131,66428,8603,10245,5788
364,132859,66793,8671,10278,5802
365,133589,67159,8678,10310,5816
366,134321,67526,8776,10343,5830
367,135055,67894,8741,10376,5844
368,135791,68263,8785,10410,5858
369,136529,68633,8810,10441,5872
370,137269,69004,8872,10473,5536
371,138011,69376,8807,10505,5910
372,138755,69749,8923,10538,5924
373,139501,70123,8930,10570,5938
374,140249,70498,8992,10603,5952
375,140999,70874,8975,10636,5966
376,141751,71251,8983,10670,5980
377,142505,71629,9026,10702,5994
378,143261,72008,9082,10735,6008
379,144019,72388,9047,10768,6022
380,144779,72769,9127,10802,5676
381,145541,73151,9146,10835,6060
382,146305,73534,9238,10869,6074
383,147071,73918,9197,10903,6088
384,147839,74303,9211,10938,6102
385,148609,74689,9194,10967,6116
386,149381,75076,9232,10997,6130
387,150155,75464,9287,11027,6144
388,150931,75853,9307,11058,6158
389,151709,76243,9338,11088,6172
390,152489,76634,9400,11119,5816
391,153271,77026,9395,11150,5920
392,154055,77419,9421,11182,5934
393,154841,77813,9386,11212,5948
394,155629,78208,9496,11243,5962
395,156419,78604,9473,11274,5976
396,157211,79001,9541,11306,5990
397,158005,79399,9518,11337,6004
398,158801,79798,9610,11369,6018
399,159599,80198,9671,11401,6032
400,160399,80599,9667,11434,5666
401,161201,81001,9674,11464,6461
402,162005,81404,9730,11495,6475
403,162811,81808,9689,11526,6489
404,163619,82213,9745,11558,6503
405,164429,82619,9776,11589,6517
406,165241,83026,9892,11621,6531
407,166055,83434,9857,11653,6545
408,166871,83843,9913,11686,6559
409,167689,84253,9914,11717,6573
410,168509,84664,9994,11749,6197
411,169331,85076,9941,11781,6611
412,170155,85489,9949,11814,6625
413,170981,85903,10010,11846,6639
414,171809,86318,10138,11879,6653
415,172639,86734,10085,11912,6667
416,173471,87151,10117,11946,6681
417,174305,87569,10148,11976,6695
418,175141,87988,10180,12007,6709
419,175979,88408,10181,12038,6723
420,176819,88829,10261,12070,6337
421,177661,89251,10292,12101,6761
422,178505,89674,10372,12133,6775
423,179351,90098,10319,12165,6789
424,180199,90523,10357,12198,6803
425,181049,90949,10400,12229,6817
426,181901,91376,10462,12261,6831
427,182755,91804,10439,12293,6845
428,183611,92233,10453,12326,6859
429,184469,92663,10490,12358,6873
430,185329,93094,10642,12391,6477
431,186191,93526,10589,12424,6911
432,187055,93959,10591,12458,6925
433,187921,94393,10610,12489,6939
434,188789,94828,10678,12521,6953
435,189659,95264,10667,12553,6967
436,190531,95701,10657,12586,6981
437,191405,96139,10706,12618,6995
438,192281,96578,10798,12651,7009
439,193159,97018,10745,12684,7023
440,194039,97459,10813,12718,6617
441,194921,97901,10784,12750,7061
442,195805,98344,10870,12783,7075
443,196691,98788,10865,12816,7089
444,197579,99233,10921,12850,7103
445,198469,99679,10940,12883,7117
446,199361,100126,11092,12917,7131
447,200255,100574,11045,12951,7145
448,201151,101023,11077,12986,7159
449,202049,101473,11054,13016,7173
450,202949,101924,11110,13047,6757
451,203851,102376,11123,13078,7211
452,204755,102829,11143,13110,7225
453,205661,103283,11204,13141,7239
454,206569,103738,11284,13173,7253
455,207479,104194,11207,13205,7267
456,208391,104651,11293,13238,7281
457,209305,105109,11300,13269,7295
458,210221,105568,11374,13301,7309
459,211139,106028,11363,13333,7323
460,212059,106489,11419,13366,6897
461,212981,106951,11426,13398,7361
462,213905,107414,11548,13431,7375
463,214831,107878,11531,13464,7389
